Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'MC_HOST_PREFILL_L0'.
Using operations until 'MC_HOST_PREFILL_L0_END'.
Detected data from 2 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                      Device   Device Time  Op-to-Op Gap  Cores  DRAM        DRAM %   FLOPs         FLOPs %  Math Fidelity
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2670    0.0 %         BinaryNgDeviceOperation                                            1        18 μs                  110                                                           FP32 => FP32
 3935    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 3938    0.6 %         CopyDeviceOperation                                                0        13 μs     12,749 μs    110                                                     BFP4, BFP4 => BFP4
 3939    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 3942    0.6 %         CopyDeviceOperation                                                0        13 μs     13,598 μs    110                                                     BFP4, BFP4 => BFP4
 3943    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 3946    0.6 %         CopyDeviceOperation                                                0        13 μs     13,688 μs    110                                                     BFP4, BFP4 => BFP4
 3947    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 3950    0.6 %         CopyDeviceOperation                                                0        13 μs     13,435 μs    110                                                     BFP4, BFP4 => BFP4
 3951    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 3952    0.0 %         ConcatDeviceOperation                                              1       131 μs        604 μs    110                                                     BFP4, BFP4 => BFP4
 3955    0.0 %         ConcatDeviceOperation                                              0        67 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 3956    0.0 %         FillPadDeviceOperation                                             1         6 μs        126 μs      4                                                       UINT32 => UINT32
 3959    0.0 %         GatherDeviceOperation                                              0        34 μs         44 μs      4                                                   BF16, UINT32 => BF16
 3960    0.0 %         FillPadDeviceOperation                                             1         7 μs         17 μs      4                                                           BF16 => BF16
 3962    0.0 %         ReduceDeviceOperation                                              1         1 μs         35 μs      4                                                           BF16 => BF16
 3965    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         33 μs      1                                                           BF16 => BF16
 3967    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         36 μs      1                                                           BF16 => BF16
 3969    0.0 %         UnaryDeviceOperation                                               0        17 μs         91 μs    110                                                           BF16 => BF16
 3971    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       115 μs         15 μs     40    655 GB/s  128.0 %   73.0 TFLOPs   33.0 %   LoFi BF16 x BFP4 => BF16
 3972    0.0 %         SliceDeviceOperation                                               1        10 μs          1 μs    110                                                           BF16 => BF16
 3974    0.0 %         SliceDeviceOperation                                               1        10 μs          0 μs    110                                                           BF16 => BF16
 3977    0.0 %         BinaryNgDeviceOperation                                            0        22 μs         50 μs    110                                                     BF16, BF16 => BF16
 3979    0.0 %         PermuteDeviceOperation                                             0         3 μs         17 μs    110                                                           BF16 => BF16
 3980    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         53 μs    110                                                     BF16, BF16 => BF16
 3983    0.0 %         UnaryDeviceOperation                                               0        35 μs         34 μs    110                                                           BF16 => BF16
 3985    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 640 x 2560         0        76 μs          1 μs     40    536 GB/s  104.7 %   54.9 TFLOPs   24.8 %   LoFi BF16 x BFP4 => BF16
 3987    0.0 %         FastReduceNCDeviceOperation                                        0        19 μs          1 μs    110                                                           BF16 => BF16
 3988    0.0 %         BinaryNgDeviceOperation                                            1         6 μs          7 μs    110                                                     BF16, BF16 => BF16
 3992    0.8 %         CopyDeviceOperation                                                0        14 μs     16,221 μs    110                                                     BFP4, BFP4 => BFP4
 3993    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 3996    0.6 %         CopyDeviceOperation                                                0        13 μs     13,128 μs    110                                                     BFP4, BFP4 => BFP4
 3997    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4000    0.6 %         CopyDeviceOperation                                                0        13 μs     13,150 μs    110                                                     BFP4, BFP4 => BFP4
 4001    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4004    0.6 %         CopyDeviceOperation                                                0        13 μs     13,363 μs    110                                                     BFP4, BFP4 => BFP4
 4005    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4008    0.6 %         CopyDeviceOperation                                                0        13 μs     13,158 μs    110                                                     BFP4, BFP4 => BFP4
 4009    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4012    0.6 %         CopyDeviceOperation                                                0        14 μs     13,185 μs    110                                                     BFP4, BFP4 => BFP4
 4013    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4016    0.6 %         CopyDeviceOperation                                                0        13 μs     13,649 μs    110                                                     BFP4, BFP4 => BFP4
 4017    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4020    0.6 %         CopyDeviceOperation                                                0        13 μs     12,914 μs    110                                                     BFP4, BFP4 => BFP4
 4021    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4022    0.6 %         CopyDeviceOperation                                                1        13 μs     13,249 μs    110                                                     BFP4, BFP4 => BFP4
 4025    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4028    0.6 %         CopyDeviceOperation                                                0        14 μs     13,256 μs    110                                                     BFP4, BFP4 => BFP4
 4029    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4030    0.0 %         ConcatDeviceOperation                                              1       131 μs        600 μs    110                                                     BFP4, BFP4 => BFP4
 4032    0.0 %         ConcatDeviceOperation                                              1        66 μs          1 μs    110                                                     BFP4, BFP4 => BFP4
 4034    0.0 %         FillPadDeviceOperation                                             1         6 μs        112 μs      4                                                       UINT32 => UINT32
 4036    0.0 %         GatherDeviceOperation                                              1        34 μs         38 μs      4                                                   BF16, UINT32 => BF16
 4038    0.0 %         FillPadDeviceOperation                                             1         7 μs         17 μs      4                                                           BF16 => BF16
 4040    0.0 %         ReduceDeviceOperation                                              1         1 μs         71 μs      4                                                           BF16 => BF16
 4042    0.0 %         ReshapeViewDeviceOperation                                         1         3 μs        112 μs      1                                                           BF16 => BF16
 4044    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         51 μs      1                                                           BF16 => BF16
 4047    0.0 %         UnaryDeviceOperation                                               0        17 μs         89 μs    110                                                           BF16 => BF16
 4048    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        1       115 μs         15 μs     40    656 GB/s  128.2 %   73.0 TFLOPs   33.0 %   LoFi BF16 x BFP4 => BF16
 4050    0.0 %         SliceDeviceOperation                                               1        10 μs          1 μs    110                                                           BF16 => BF16
 4053    0.0 %         SliceDeviceOperation                                               0        10 μs          0 μs    110                                                           BF16 => BF16
 4054    0.0 %         BinaryNgDeviceOperation                                            1        22 μs         54 μs    110                                                     BF16, BF16 => BF16
 4057    0.0 %         PermuteDeviceOperation                                             0         4 μs         17 μs    110                                                           BF16 => BF16
 4059    0.0 %         BinaryNgDeviceOperation                                            0        11 μs         47 μs    110                                                     BF16, BF16 => BF16
 4060    0.0 %         UnaryDeviceOperation                                               1        35 μs         32 μs    110                                                           BF16 => BF16
 4063    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 640 x 2560         0        76 μs          1 μs     40    536 GB/s  104.7 %   54.9 TFLOPs   24.8 %   LoFi BF16 x BFP4 => BF16
 4064    0.0 %         FastReduceNCDeviceOperation                                        1        19 μs          1 μs    110                                                           BF16 => BF16
 4066    0.0 %         BinaryNgDeviceOperation                                            1         6 μs          6 μs    110                                                     BF16, BF16 => BF16
 4069    0.0 %         CopyDeviceOperation                                                1         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4070    0.6 %         CopyDeviceOperation                                                0        13 μs     13,220 μs    110                                                     BFP4, BFP4 => BFP4
 4072    0.6 %         CopyDeviceOperation                                                1        13 μs     12,778 μs    110                                                     BFP4, BFP4 => BFP4
 4075    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4076    0.6 %         CopyDeviceOperation                                                1        13 μs     12,852 μs    110                                                     BFP4, BFP4 => BFP4
 4079    0.0 %         CopyDeviceOperation                                                0         8 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4082    0.6 %         CopyDeviceOperation                                                0        13 μs     13,459 μs    110                                                     BFP4, BFP4 => BFP4
 4083    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4086    0.6 %         CopyDeviceOperation                                                0        13 μs     13,083 μs    110                                                     BFP4, BFP4 => BFP4
 4087    0.0 %         CopyDeviceOperation                                                0         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4089    0.0 %         CopyDeviceOperation                                                1         7 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4090    0.6 %         CopyDeviceOperation                                                0        13 μs     13,308 μs    110                                                     BFP4, BFP4 => BFP4
 4093    0.0 %         ConcatDeviceOperation                                              0        79 μs        197 μs    110                                                     BFP4, BFP4 => BFP4
 4094    0.0 %         ConcatDeviceOperation                                              1        41 μs          0 μs    110                                                     BFP4, BFP4 => BFP4
 4096    0.0 %         FillPadDeviceOperation                                             1         6 μs        172 μs      4                                                       UINT32 => UINT32
 4099    0.0 %         GatherDeviceOperation                                              0        34 μs         38 μs      4                                                   BF16, UINT32 => BF16
 4100    0.0 %         FillPadDeviceOperation                                             1         7 μs         15 μs      4                                                           BF16 => BF16
 4102    0.0 %         ReduceDeviceOperation                                              1         1 μs         39 μs      4                                                           BF16 => BF16
 4105    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         32 μs      1                                                           BF16 => BF16
 4107    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         37 μs      1                                                           BF16 => BF16
 4109    0.0 %         UnaryDeviceOperation                                               0        11 μs         89 μs    110                                                           BF16 => BF16
 4110    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/24 x 32 x 2560 x 1280        1        69 μs         19 μs     40  1,093 GB/s  213.5 %  121.7 TFLOPs   55.0 %   LoFi BF16 x BFP4 => BF16
 4113    0.0 %         SliceDeviceOperation                                               0         7 μs          4 μs    110                                                           BF16 => BF16
 4114    0.0 %         SliceDeviceOperation                                               1         8 μs         22 μs    110                                                           BF16 => BF16
 4117    0.0 %         BinaryNgDeviceOperation                                            0        14 μs         75 μs    110                                                     BF16, BF16 => BF16
 4118    0.0 %         PermuteDeviceOperation                                             1         3 μs         25 μs    110                                                           BF16 => BF16
 4121    0.0 %         BinaryNgDeviceOperation                                            0         8 μs         50 μs    110                                                     BF16, BF16 => BF16
 4122    0.0 %         UnaryDeviceOperation                                               1        21 μs         34 μs    110                                                           BF16 => BF16
 4125    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/24 x 32 x 640 x 2560         0        46 μs          1 μs     40    890 GB/s  173.9 %   91.2 TFLOPs   41.2 %   LoFi BF16 x BFP4 => BF16
 4126    0.0 %         FastReduceNCDeviceOperation                                        1        12 μs          1 μs    110                                                           BF16 => BF16
 4129    0.0 %         BinaryNgDeviceOperation                                            0         6 μs         57 μs    110                                                     BF16, BF16 => BF16
 4130    0.0 %         BinaryNgDeviceOperation                                            1         3 μs         60 μs    110                                                     BF16, BF16 => BF16
 4133    0.0 %         BinaryNgDeviceOperation                                            0         4 μs         56 μs    110                                                     BF16, BF16 => BF16
 4135    0.0 %   SLOW  MatmulDeviceOperation 128 x 320 x 2560                             0        13 μs         63 μs     80    123 GB/s   24.0 %   16.5 TFLOPs    3.7 %   LoFi BF16 x BFP8 => BF16
 4137    0.0 %         BinaryNgDeviceOperation                                            0         6 μs         27 μs    110                                                     BF16, BF16 => BF16
 4138    0.0 %         ReduceScatterDeviceOperation                                       0        26 μs         51 μs      5                                                           BF16 => BF16
 4141    0.0 %         ReshapeViewDeviceOperation                                         0        67 μs         18 μs    110                                                           BF16 => BF16
 4143    0.0 %         ReshapeViewDeviceOperation                                         0         4 μs          1 μs    110                                                           BF16 => BF16
 4145    0.0 %         BinaryNgDeviceOperation                                            0        66 μs         12 μs    110                                                     BF16, BF16 => BF16
 4147    0.0 %         ReshapeViewDeviceOperation                                         0        51 μs          1 μs    110                                                           BF16 => BF16
 4148    0.0 %         TernaryDeviceOperation                                             1         8 μs          0 μs    110                                                     BF16, BF16 => BF16
 4150    0.0 %         SliceDeviceOperation                                               1         3 μs          1 μs    110                                                           BF16 => BF16
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       100.0 %         741 device ops, 0 host ops, 0 signposts                                 16,351 μs  2,133,155 μs           119 GB/s   23.2 %

💡 Advice 💡
============

High Op-to-Op Gap
----------------
 2673    0.0 %         BinaryNgDeviceOperation                                            0         8 μs         72 μs    110                                                           FP32 => FP32
 2675    0.0 %         FillPadDeviceOperation                                             0         4 μs         60 μs     40                                                           BF16 => BF16
 2677    0.0 %         PadDeviceOperation                                                 0        11 μs         48 μs    110                                                           BF16 => BF16
 2679    0.0 %         LayerNormPreAllGatherDeviceOperation                               0        19 μs         48 μs     16                                                           BF16 => BF16
 2680    0.0 %         AllGatherDeviceOperation                                           0         6 μs         47 μs      2                                                           BF16 => BF16
 2683    0.0 %         LayerNormPostAllGatherDeviceOperation                              0        18 μs         30 μs     16                                                     BF16, BF16 => BF16
 2684    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         42 μs     40                                                           BF16 => BF16
 2686    0.0 %         RepeatDeviceOperation                                              1        20 μs         17 μs    110                                                           BF16 => BF16
 2689    0.0 %         TilizeDeviceOperation                                              0        40 μs         83 μs     84                                                           BF16 => BF16
 2695    0.0 %   SLOW  MatmulDeviceOperation 128 x 5120 x 352                             0        24 μs         53 μs     44    132 GB/s   25.8 %   19.6 TFLOPs    8.0 %   LoFi BF16 x BFP8 => BF16
 2696    0.0 %         ReduceScatterDeviceOperation                                       0         9 μs         31 μs      5                                                           BF16 => BF16
 2698    0.0 %         AllGatherDeviceOperation                                           0         8 μs         16 μs      2                                                           BF16 => BF16
 2700    0.0 %         SliceDeviceOperation                                               1         1 μs         35 μs     40                                                           BF16 => BF16
 2703    0.0 %         SliceDeviceOperation                                               0         1 μs         26 μs      4                                                           BF16 => BF16
 2704    0.0 %         UnaryDeviceOperation                                               1         2 μs         55 μs    110                                                           BF16 => BF16
 2707    0.0 %   SLOW  MatmulDeviceOperation 128 x 320 x 5120                             0        17 μs         44 μs     80    178 GB/s   34.8 %   24.7 TFLOPs    5.6 %   LoFi BF16 x BFP8 => BF16
 2708    0.0 %         ReshapeViewDeviceOperation                                         1        82 μs          9 μs    110                                                           BF16 => BF16
 2768    0.0 %         BinaryNgDeviceOperation                                            1         4 μs          7 μs    110                                                         INT32 => INT32
 2770    0.0 %         ReshapeViewDeviceOperation                                         1        20 μs         13 μs    110                                                         INT32 => INT32
 2772    0.0 %         TypecastDeviceOperation                                            1         1 μs         10 μs    110                                                          INT32 => FP32
 2774    0.0 %         TilizeWithValPaddingDeviceOperation                                1         4 μs         12 μs      4                                                           FP32 => FP32
 2777    0.0 %         BinaryNgDeviceOperation                                            0         6 μs         48 μs    110                                                     FP32, FP32 => FP32
 2778    0.0 %         TypecastDeviceOperation                                            1         1 μs         10 μs    110                                                          INT32 => FP32
 2783    0.0 %         BinaryNgDeviceOperation                                            0         6 μs         26 μs    110                                                     FP32, FP32 => FP32
 2784    0.0 %         TransposeDeviceOperation                                           1         1 μs         44 μs      8                                                           FP32 => FP32
 2787    0.0 %         TransposeDeviceOperation                                           0         1 μs         18 μs      8                                                           FP32 => FP32
 2788    0.0 %         ReshapeViewDeviceOperation                                         1        10 μs         30 μs    110                                                           FP32 => FP32
 2792    0.0 %         ChunkGdnPrepOperation                                              1       124 μs        147 μs    110                                                     BF16, BF16 => FP32
 2794    0.0 %         ChunkGdnScanOperation                                              1        97 μs         43 μs     96                                                     FP32, FP32 => FP32
 2900    0.6 %         CopyDeviceOperation                                                1        14 μs     12,940 μs    110                                                     BFP4, BFP4 => BFP4
 2904    0.6 %         CopyDeviceOperation                                                1        14 μs     13,778 μs    110                                                     BFP4, BFP4 => BFP4
 2910    0.6 %         CopyDeviceOperation                                                0        13 μs     13,054 μs    110                                                     BFP4, BFP4 => BFP4
 2912    0.6 %         CopyDeviceOperation                                                1        13 μs     13,011 μs    110                                                     BFP4, BFP4 => BFP4
 2918    0.6 %         CopyDeviceOperation                                                0        13 μs     13,037 μs    110                                                     BFP4, BFP4 => BFP4
 2922    0.6 %         CopyDeviceOperation                                                0        14 μs     13,224 μs    110                                                     BFP4, BFP4 => BFP4
 2924    0.6 %         CopyDeviceOperation                                                1        13 μs     12,956 μs    110                                                     BFP4, BFP4 => BFP4
 2928    0.6 %         CopyDeviceOperation                                                1        13 μs     12,682 μs    110                                                     BFP4, BFP4 => BFP4
 2934    0.6 %         CopyDeviceOperation                                                0        13 μs     13,332 μs    110                                                     BFP4, BFP4 => BFP4
 2938    0.6 %         CopyDeviceOperation                                                0        13 μs     13,713 μs    110                                                     BFP4, BFP4 => BFP4
 2940    0.0 %         ConcatDeviceOperation                                              1       131 μs        591 μs    110                                                     BFP4, BFP4 => BFP4
 2945    0.0 %         FillPadDeviceOperation                                             0         6 μs        108 μs      4                                                       UINT32 => UINT32
 2947    0.0 %         GatherDeviceOperation                                              0        34 μs         48 μs      4                                                   BF16, UINT32 => BF16
 2948    0.0 %         FillPadDeviceOperation                                             1         7 μs         15 μs      4                                                           BF16 => BF16
 2950    0.0 %         ReduceDeviceOperation                                              1         2 μs         28 μs      4                                                           BF16 => BF16
 2953    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         32 μs      1                                                           BF16 => BF16
 2955    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         35 μs      1                                                           BF16 => BF16
 2956    0.0 %         UnaryDeviceOperation                                               1        17 μs         86 μs    110                                                           BF16 => BF16
 2958    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        1       123 μs         12 μs     40    613 GB/s  119.7 %   68.2 TFLOPs   30.8 %   LoFi BF16 x BFP4 => BF16
 2964    0.0 %         BinaryNgDeviceOperation                                            1        21 μs         46 μs    110                                                     BF16, BF16 => BF16
 2966    0.0 %         PermuteDeviceOperation                                             1         4 μs         17 μs    110                                                           BF16 => BF16
 2968    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         49 μs    110                                                     BF16, BF16 => BF16
 2971    0.0 %         UnaryDeviceOperation                                               0        35 μs         32 μs    110                                                           BF16 => BF16
 2976    0.6 %         CopyDeviceOperation                                                1        13 μs     12,862 μs    110                                                     BFP4, BFP4 => BFP4
 2982    0.6 %         CopyDeviceOperation                                                0        13 μs     12,722 μs    110                                                     BFP4, BFP4 => BFP4
 2986    0.6 %         CopyDeviceOperation                                                0        13 μs     13,426 μs    110                                                     BFP4, BFP4 => BFP4
 2988    0.6 %         CopyDeviceOperation                                                1        13 μs     13,415 μs    110                                                     BFP4, BFP4 => BFP4
 2994    0.6 %         CopyDeviceOperation                                                0        13 μs     13,122 μs    110                                                     BFP4, BFP4 => BFP4
 2996    0.6 %         CopyDeviceOperation                                                1        13 μs     13,380 μs    110                                                     BFP4, BFP4 => BFP4
 3002    0.6 %         CopyDeviceOperation                                                0        13 μs     13,314 μs    110                                                     BFP4, BFP4 => BFP4
 3004    1.3 %         CopyDeviceOperation                                                1        13 μs     27,016 μs    110                                                     BFP4, BFP4 => BFP4
 3010    0.6 %         CopyDeviceOperation                                                0        13 μs     12,929 μs    110                                                     BFP4, BFP4 => BFP4
 3014    0.6 %         CopyDeviceOperation                                                0        14 μs     13,310 μs    110                                                     BFP4, BFP4 => BFP4
 3017    0.0 %         ConcatDeviceOperation                                              0       131 μs        159 μs    110                                                     BFP4, BFP4 => BFP4
 3020    0.0 %         FillPadDeviceOperation                                             1         6 μs         95 μs      4                                                       UINT32 => UINT32
 3023    0.0 %         GatherDeviceOperation                                              0        34 μs         36 μs      4                                                   BF16, UINT32 => BF16
 3024    0.0 %         FillPadDeviceOperation                                             1         7 μs         14 μs      4                                                           BF16 => BF16
 3026    0.0 %         ReduceDeviceOperation                                              1         1 μs         26 μs      4                                                           BF16 => BF16
 3029    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         28 μs      1                                                           BF16 => BF16
 3031    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         35 μs      1                                                           BF16 => BF16
 3032    0.0 %         UnaryDeviceOperation                                               1        17 μs         94 μs    110                                                           BF16 => BF16
 3035    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       115 μs         13 μs     40    656 GB/s  128.1 %   73.0 TFLOPs   33.0 %   LoFi BF16 x BFP4 => BF16
 3041    0.0 %         BinaryNgDeviceOperation                                            0        22 μs         59 μs    110                                                     BF16, BF16 => BF16
 3043    0.0 %         PermuteDeviceOperation                                             0         3 μs         17 μs    110                                                           BF16 => BF16
 3044    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         50 μs    110                                                     BF16, BF16 => BF16
 3047    0.0 %         UnaryDeviceOperation                                               0        34 μs         31 μs    110                                                           BF16 => BF16
 3053    0.0 %         BinaryNgDeviceOperation                                            0         5 μs         16 μs    110                                                     BF16, BF16 => BF16
 3056    0.6 %         CopyDeviceOperation                                                0        14 μs     13,107 μs    110                                                     BFP4, BFP4 => BFP4
 3058    0.6 %         CopyDeviceOperation                                                1        13 μs     13,278 μs    110                                                     BFP4, BFP4 => BFP4
 3062    0.6 %         CopyDeviceOperation                                                1        13 μs     13,317 μs    110                                                     BFP4, BFP4 => BFP4
 3068    0.6 %         CopyDeviceOperation                                                0        14 μs     13,550 μs    110                                                     BFP4, BFP4 => BFP4
 3072    0.6 %         CopyDeviceOperation                                                0        13 μs     12,996 μs    110                                                     BFP4, BFP4 => BFP4
 3074    0.6 %         CopyDeviceOperation                                                1        13 μs     13,134 μs    110                                                     BFP4, BFP4 => BFP4
 3078    0.6 %         CopyDeviceOperation                                                1        13 μs     13,537 μs    110                                                     BFP4, BFP4 => BFP4
 3082    0.6 %         CopyDeviceOperation                                                1        13 μs     13,339 μs    110                                                     BFP4, BFP4 => BFP4
 3086    0.6 %         CopyDeviceOperation                                                1        13 μs     13,242 μs    110                                                     BFP4, BFP4 => BFP4
 3090    0.6 %         CopyDeviceOperation                                                1        13 μs     13,199 μs    110                                                     BFP4, BFP4 => BFP4
 3094    0.0 %         ConcatDeviceOperation                                              1       131 μs        601 μs    110                                                     BFP4, BFP4 => BFP4
 3098    0.0 %         FillPadDeviceOperation                                             1         6 μs        124 μs      4                                                       UINT32 => UINT32
 3100    0.0 %         GatherDeviceOperation                                              1        34 μs         56 μs      4                                                   BF16, UINT32 => BF16
 3102    0.0 %         FillPadDeviceOperation                                             1         7 μs         31 μs      4                                                           BF16 => BF16
 3104    0.0 %         ReduceDeviceOperation                                              1         1 μs         31 μs      4                                                           BF16 => BF16
 3106    0.0 %         ReshapeViewDeviceOperation                                         1         3 μs         36 μs      1                                                           BF16 => BF16
 3109    0.0 %         UntilizeWithUnpaddingDeviceOperation                               0         2 μs         42 μs      1                                                           BF16 => BF16
 3111    0.0 %         UnaryDeviceOperation                                               0        17 μs         98 μs    110                                                           BF16 => BF16
 3113    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 1280        0       149 μs         15 μs     40    506 GB/s   98.8 %   56.3 TFLOPs   25.5 %   LoFi BF16 x BFP4 => BF16
 3118    0.0 %         BinaryNgDeviceOperation                                            1        22 μs         31 μs    110                                                     BF16, BF16 => BF16
 3121    0.0 %         PermuteDeviceOperation                                             0         3 μs         23 μs    110                                                           BF16 => BF16
 3122    0.0 %         BinaryNgDeviceOperation                                            1        11 μs         57 μs    110                                                     BF16, BF16 => BF16
 3124    0.0 %         UnaryDeviceOperation                                               1        34 μs         50 μs    110                                                           BF16 => BF16
 3134    0.6 %         CopyDeviceOperation                                                0        14 μs     13,062 μs    110                                                     BFP4, BFP4 => BFP4
 3136    0.6 %         CopyDeviceOperation                                                1        13 μs     13,463 μs    110                                                     BFP4, BFP4 => BFP4
 3140    0.6 %         CopyDeviceOperation                                                1        13 μs     13,145 μs    110                                                     BFP4, BFP4 => BFP4
 3144    0.6 %         CopyDeviceOperation                                                1        14 μs     13,008 μs    110                                                     BFP4, BFP4 => BFP4
 3148    0.6 %         CopyDeviceOperation                                                1        13 μs     13,105 μs    110                                                     BFP4, BFP4 => BFP4
 3154    0.6 %         CopyDeviceOperation                                                0        13 μs     13,304 μs    110                                                     BFP4, BFP4 => BFP4
 3158    0.6 %         CopyDeviceOperation                                                0        13 μs     12,965 μs    110                                                     BFP4, BFP4 => BFP4
 3160    0.7 %         CopyDeviceOperation                                                1        13 μs     13,984 μs    110                                                     BFP4, BFP4 => BFP4
 3164    0.6 %         CopyDeviceOperation                                                1        13 μs     13,157 μs    110                                                     BFP4, BFP4 => BFP4
 3170    0.6 %         CopyDeviceOperation                                                0        13 μs     13,453 μs    110                                                     BFP4, BFP4 => BFP4
 3172    0.0 %         ConcatDeviceOperation                                              1       131 μs        595 μs    110                                                     BFP4, BFP4 => BFP4
 3176    0.0 %         FillPadDeviceOperation                                             1         6 μs        109 μs      4                                                       UINT32 => UINT32
 3178    0.0 %         GatherDeviceOperation                                              1        34 μs         42 μs      4                                                   BF16, UINT32 => BF16
 3181    0.0 %         FillPadDeviceOperation                                             0         7 μs         16 μs      4                                                           BF16 => BF16
 3182    0.0 %         ReduceDeviceOperation                                              1         1 μs         27 μs      4                                                           BF16 => BF16
 3185    0.0 %         ReshapeViewDeviceOperation                                         0         3 μs         29 μs      1                                                           BF16 => BF16
 3186    0.0 %         UntilizeWithUnpaddingDeviceOperation                               1         2 μs         37 μs      1                                                           BF16 => BF16
