Detected CSV format: v2.1 (with device arch and worker core count)
Using architecture from CSV: blackhole
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'MC_HOST_PREFILL_L1'.
Using operations until 'MC_HOST_PREFILL_L1_END'.
Detected data from 2 devices. Merging device data...

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %   FLOPs        FLOPs %  Math Fidelity            
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2805    0.0 %         BinaryNgDeviceOperation                                           1        18 μs                  110                                                        FP32 => FP32
 3810    0.0 %         CopyDeviceOperation                                               0         5 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3813    0.8 %         CopyDeviceOperation                                               0         7 μs      7,788 μs    110                                                  BFP4, BFP4 => BFP4
 3814    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3815    0.0 %         ConcatDeviceOperation                                             1        66 μs        382 μs    110                                                  BFP4, BFP4 => BFP4
 3817    0.0 %         ConcatDeviceOperation                                             1        34 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3820    0.0 %         FillPadDeviceOperation                                            0         6 μs        155 μs      4                                                    UINT32 => UINT32
 3822    0.0 %         GatherDeviceOperation                                             0        34 μs         36 μs      4                                                BF16, UINT32 => BF16
 3823    0.0 %         FillPadDeviceOperation                                            1         7 μs         14 μs      4                                                        BF16 => BF16
 3825    0.0 %         ReduceDeviceOperation                                             1         1 μs         30 μs      4                                                        BF16 => BF16
 3827    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         29 μs      1                                                        BF16 => BF16
 3830    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         34 μs      1                                                        BF16 => BF16
 3831    0.0 %         UnaryDeviceOperation                                              1         9 μs         82 μs    110                                                        BF16 => BF16
 3833    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       116 μs         19 μs     20  297 GB/s   58.0 %  36.2 TFLOPs   32.7 %   LoFi BF16 x BFP4 => BF16
 3835    0.0 %         SliceDeviceOperation                                              1         5 μs          1 μs    110                                                        BF16 => BF16
 3837    0.0 %         SliceDeviceOperation                                              1         5 μs          1 μs    110                                                        BF16 => BF16
 3839    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         68 μs    110                                                  BF16, BF16 => BF16
 3842    0.0 %         PermuteDeviceOperation                                            0         4 μs         27 μs    110                                                        BF16 => BF16
 3843    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         48 μs    110                                                  BF16, BF16 => BF16
 3846    0.0 %         UnaryDeviceOperation                                              0        35 μs         43 μs    110                                                        BF16 => BF16
 3848    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        0        59 μs          1 μs     40  405 GB/s   79.1 %  35.7 TFLOPs   16.2 %   LoFi BF16 x BFP4 => BF16
 3849    0.0 %         FastReduceNCDeviceOperation                                       1        19 μs          1 μs    110                                                        BF16 => BF16
 3852    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         27 μs    110                                                  BF16, BF16 => BF16
 3855    0.8 %         CopyDeviceOperation                                               0         7 μs      8,136 μs    110                                                  BFP4, BFP4 => BFP4
 3856    0.0 %         CopyDeviceOperation                                               0         6 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3859    0.8 %         CopyDeviceOperation                                               0         7 μs      8,648 μs    110                                                  BFP4, BFP4 => BFP4
 3860    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3863    0.8 %         CopyDeviceOperation                                               0         7 μs      8,103 μs    110                                                  BFP4, BFP4 => BFP4
 3864    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3866    0.0 %         CopyDeviceOperation                                               1         6 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3867    0.9 %         CopyDeviceOperation                                               0         7 μs      8,770 μs    110                                                  BFP4, BFP4 => BFP4
 3871    0.9 %         CopyDeviceOperation                                               0         7 μs      8,764 μs    110                                                  BFP4, BFP4 => BFP4
 3872    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3875    0.9 %         CopyDeviceOperation                                               0         7 μs      8,913 μs    110                                                  BFP4, BFP4 => BFP4
 3876    0.0 %         CopyDeviceOperation                                               0         5 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3877    0.8 %         CopyDeviceOperation                                               1         7 μs      8,413 μs    110                                                  BFP4, BFP4 => BFP4
 3880    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3881    0.8 %         CopyDeviceOperation                                               1         7 μs      8,635 μs    110                                                  BFP4, BFP4 => BFP4
 3884    0.0 %         CopyDeviceOperation                                               0         5 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3887    0.8 %         CopyDeviceOperation                                               0         7 μs      8,649 μs    110                                                  BFP4, BFP4 => BFP4
 3888    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3890    0.0 %         CopyDeviceOperation                                               1         5 μs         37 μs    110                                                  BFP4, BFP4 => BFP4
 3891    0.8 %         CopyDeviceOperation                                               0         7 μs      8,723 μs    110                                                  BFP4, BFP4 => BFP4
 3893    0.0 %         ConcatDeviceOperation                                             1        66 μs        389 μs    110                                                  BFP4, BFP4 => BFP4
 3896    0.0 %         ConcatDeviceOperation                                             0        34 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3898    0.0 %         FillPadDeviceOperation                                            0         6 μs        163 μs      4                                                    UINT32 => UINT32
 3900    0.0 %         GatherDeviceOperation                                             0        34 μs         39 μs      4                                                BF16, UINT32 => BF16
 3902    0.0 %         FillPadDeviceOperation                                            0         7 μs         22 μs      4                                                        BF16 => BF16
 3903    0.0 %         ReduceDeviceOperation                                             1         1 μs         33 μs      4                                                        BF16 => BF16
 3906    0.0 %         ReshapeViewDeviceOperation                                        0         3 μs         34 μs      1                                                        BF16 => BF16
 3908    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         39 μs      1                                                        BF16 => BF16
 3909    0.0 %         UnaryDeviceOperation                                              1         9 μs         91 μs    110                                                        BF16 => BF16
 3911    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       124 μs         24 μs     20  277 GB/s   54.2 %  33.8 TFLOPs   30.6 %   LoFi BF16 x BFP4 => BF16
 3913    0.0 %         SliceDeviceOperation                                              1         5 μs          0 μs    110                                                        BF16 => BF16
 3916    0.0 %         SliceDeviceOperation                                              0         5 μs          4 μs    110                                                        BF16 => BF16
 3918    0.0 %         BinaryNgDeviceOperation                                           0        12 μs         91 μs    110                                                  BF16, BF16 => BF16
 3920    0.0 %         PermuteDeviceOperation                                            0         4 μs         25 μs    110                                                        BF16 => BF16
 3921    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         61 μs    110                                                  BF16, BF16 => BF16
 3923    0.0 %         UnaryDeviceOperation                                              1        35 μs         47 μs    110                                                        BF16 => BF16
 3925    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        1        62 μs          1 μs     40  384 GB/s   74.9 %  33.9 TFLOPs   15.3 %   LoFi BF16 x BFP4 => BF16
 3927    0.0 %         FastReduceNCDeviceOperation                                       1        20 μs          1 μs    110                                                        BF16 => BF16
 3930    0.0 %         BinaryNgDeviceOperation                                           0         6 μs         78 μs    110                                                  BF16, BF16 => BF16
 3933    0.8 %         CopyDeviceOperation                                               0         7 μs      8,610 μs    110                                                  BFP4, BFP4 => BFP4
 3934    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3935    0.8 %         CopyDeviceOperation                                               1         7 μs      8,347 μs    110                                                  BFP4, BFP4 => BFP4
 3936    0.0 %         CopyDeviceOperation                                               1         5 μs         38 μs    110                                                  BFP4, BFP4 => BFP4
 3939    0.8 %         CopyDeviceOperation                                               1         7 μs      8,072 μs    110                                                  BFP4, BFP4 => BFP4
 3942    0.0 %         CopyDeviceOperation                                               0         5 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3943    0.7 %         CopyDeviceOperation                                               1         7 μs      7,671 μs    110                                                  BFP4, BFP4 => BFP4
 3946    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3947    1.1 %         CopyDeviceOperation                                               1         7 μs     11,458 μs    110                                                  BFP4, BFP4 => BFP4
 3950    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3953    0.9 %         CopyDeviceOperation                                               0         7 μs      8,784 μs    110                                                  BFP4, BFP4 => BFP4
 3954    0.0 %         CopyDeviceOperation                                               0         5 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3955    0.8 %         CopyDeviceOperation                                               1         7 μs      8,212 μs    110                                                  BFP4, BFP4 => BFP4
 3958    0.0 %         CopyDeviceOperation                                               0         6 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3961    0.8 %         CopyDeviceOperation                                               0         7 μs      7,758 μs    110                                                  BFP4, BFP4 => BFP4
 3962    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3963    0.8 %         CopyDeviceOperation                                               1         7 μs      8,112 μs    110                                                  BFP4, BFP4 => BFP4
 3966    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3969    0.8 %         CopyDeviceOperation                                               0         7 μs      8,161 μs    110                                                  BFP4, BFP4 => BFP4
 3970    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 3971    0.0 %         ConcatDeviceOperation                                             1        66 μs        432 μs    110                                                  BFP4, BFP4 => BFP4
 3974    0.0 %         ConcatDeviceOperation                                             0        34 μs          0 μs    110                                                  BFP4, BFP4 => BFP4
 3976    0.0 %         FillPadDeviceOperation                                            0         9 μs        164 μs      4                                                    UINT32 => UINT32
 3978    0.0 %         GatherDeviceOperation                                             0        34 μs         32 μs      4                                                BF16, UINT32 => BF16
 3980    0.0 %         FillPadDeviceOperation                                            0         7 μs         17 μs      4                                                        BF16 => BF16
 3981    0.0 %         ReduceDeviceOperation                                             1         1 μs         26 μs      4                                                        BF16 => BF16
 3983    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         32 μs      1                                                        BF16 => BF16
 3986    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         33 μs      1                                                        BF16 => BF16
 3987    0.0 %         UnaryDeviceOperation                                              1         9 μs         95 μs    110                                                        BF16 => BF16
 3989    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       101 μs         22 μs     20  340 GB/s   66.4 %  41.5 TFLOPs   37.5 %   LoFi BF16 x BFP4 => BF16
 3992    0.0 %         SliceDeviceOperation                                              0         6 μs          1 μs    110                                                        BF16 => BF16
 3993    0.0 %         SliceDeviceOperation                                              1         5 μs          1 μs    110                                                        BF16 => BF16
 3995    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         76 μs    110                                                  BF16, BF16 => BF16
 3998    0.0 %         PermuteDeviceOperation                                            0         3 μs         30 μs    110                                                        BF16 => BF16
 4000    0.0 %         BinaryNgDeviceOperation                                           0         7 μs         52 μs    110                                                  BF16, BF16 => BF16
 4001    0.0 %         UnaryDeviceOperation                                              1        35 μs         37 μs    110                                                        BF16 => BF16
 4003    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/40 x 32 x 320 x 2560        1        55 μs          1 μs     40  436 GB/s   85.1 %  38.5 TFLOPs   17.4 %   LoFi BF16 x BFP4 => BF16
 4005    0.0 %         FastReduceNCDeviceOperation                                       1        19 μs          1 μs    110                                                        BF16 => BF16
 4008    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         25 μs    110                                                  BF16, BF16 => BF16
 4009    0.8 %         CopyDeviceOperation                                               1         7 μs      7,844 μs    110                                                  BFP4, BFP4 => BFP4
 4012    0.0 %         CopyDeviceOperation                                               0         6 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 4013    0.8 %         CopyDeviceOperation                                               1         7 μs      8,026 μs    110                                                  BFP4, BFP4 => BFP4
 4016    0.0 %         CopyDeviceOperation                                               0         6 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 4019    0.8 %         CopyDeviceOperation                                               0         7 μs      7,910 μs    110                                                  BFP4, BFP4 => BFP4
 4020    0.0 %         CopyDeviceOperation                                               0         5 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 4023    0.7 %         CopyDeviceOperation                                               0         7 μs      7,584 μs    110                                                  BFP4, BFP4 => BFP4
 4024    0.0 %         CopyDeviceOperation                                               0         6 μs          1 μs    110                                                  BFP4, BFP4 => BFP4
 4026    0.0 %         ConcatDeviceOperation                                             0        27 μs        133 μs    110                                                  BFP4, BFP4 => BFP4
 4028    0.0 %         ConcatDeviceOperation                                             0        14 μs         16 μs    110                                                  BFP4, BFP4 => BFP4
 4030    0.0 %         FillPadDeviceOperation                                            0         6 μs        195 μs      4                                                    UINT32 => UINT32
 4032    0.0 %         GatherDeviceOperation                                             0        34 μs         36 μs      4                                                BF16, UINT32 => BF16
 4034    0.0 %         FillPadDeviceOperation                                            0         7 μs         14 μs      4                                                        BF16 => BF16
 4036    0.0 %         ReduceDeviceOperation                                             0         1 μs         32 μs      4                                                        BF16 => BF16
 4038    0.0 %         ReshapeViewDeviceOperation                                        0         3 μs         30 μs      1                                                        BF16 => BF16
 4040    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         35 μs      1                                                        BF16 => BF16
 4042    0.0 %         UnaryDeviceOperation                                              0         4 μs         83 μs    110                                                        BF16 => BF16
 4043    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/16 x 32 x 2560 x 640        1        65 μs         31 μs     20  533 GB/s  104.1 %  65.0 TFLOPs   58.7 %   LoFi BF16 x BFP4 => BF16
 4045    0.0 %         SliceDeviceOperation                                              1         3 μs          6 μs    110                                                        BF16 => BF16
 4047    0.0 %         SliceDeviceOperation                                              1         2 μs         25 μs    110                                                        BF16 => BF16
 4049    0.0 %         BinaryNgDeviceOperation                                           1         6 μs         80 μs    110                                                  BF16, BF16 => BF16
 4051    0.0 %         PermuteDeviceOperation                                            1         2 μs         30 μs    110                                                        BF16 => BF16
 4053    0.0 %         BinaryNgDeviceOperation                                           1         4 μs         55 μs    110                                                  BF16, BF16 => BF16
 4055    0.0 %         UnaryDeviceOperation                                              1        15 μs         37 μs    110                                                        BF16 => BF16
 4058    0.0 %   DRAM  SparseMatmulDeviceOperation active=40/16 x 32 x 320 x 2560        0        30 μs          9 μs     40  789 GB/s  154.0 %  69.6 TFLOPs   31.5 %   LoFi BF16 x BFP4 => BF16
 4060    0.0 %         FastReduceNCDeviceOperation                                       0         9 μs         18 μs    110                                                        BF16 => BF16
 4062    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         63 μs    110                                                  BF16, BF16 => BF16
 4063    0.0 %         BinaryNgDeviceOperation                                           1         3 μs         52 μs    110                                                  BF16, BF16 => BF16
 4066    0.0 %         BinaryNgDeviceOperation                                           0         4 μs         55 μs    110                                                  BF16, BF16 => BF16
 4068    0.0 %   SLOW  MatmulDeviceOperation 128 x 320 x 2560                            0        13 μs         59 μs     80  121 GB/s   23.6 %  16.3 TFLOPs    3.7 %   LoFi BF16 x BFP8 => BF16
 4070    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         27 μs    110                                                  BF16, BF16 => BF16
 4071    0.0 %         ReduceScatterDeviceOperation                                      0        26 μs         55 μs      5                                                        BF16 => BF16
 4073    0.0 %         AllGatherDeviceOperation                                          0        22 μs          2 μs      2                                                        BF16 => BF16
 4076    0.0 %         ReshapeViewDeviceOperation                                        0       131 μs         37 μs    110                                                        BF16 => BF16
 4077    0.0 %         ReshapeViewDeviceOperation                                        1         4 μs          0 μs    110                                                        BF16 => BF16
 4079    0.0 %         BinaryNgDeviceOperation                                           1       138 μs          0 μs    110                                                  BF16, BF16 => BF16
 4081    0.0 %         ReshapeViewDeviceOperation                                        1       450 μs          1 μs    110                                                        BF16 => BF16
 4083    0.0 %         TernaryDeviceOperation                                            1        15 μs          0 μs    110                                                  BF16, BF16 => BF16
 4085    0.0 %         SliceDeviceOperation                                              1         8 μs          1 μs    110                                                        BF16 => BF16
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       100.0 %         641 device ops, 0 host ops, 0 signposts                                15,090 μs  1,014,023 μs          55 GB/s   10.7 %                                                 

💡 Advice 💡
============

High Op-to-Op Gap
----------------
 2808    0.0 %         BinaryNgDeviceOperation                                           0         9 μs        113 μs    110                                                        FP32 => FP32
 2810    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         44 μs    110                                                        BF16 => BF16
 2811    0.0 %         FillPadDeviceOperation                                            1         6 μs         59 μs    110                                                        BF16 => BF16
 2813    0.0 %         PadDeviceOperation                                                1        17 μs         38 μs    110                                                        BF16 => BF16
 2816    0.3 %   SLOW  MatmulDeviceOperation 128 x 2560 x 12800                          0       168 μs      2,755 μs     40  198 GB/s   38.8 %  49.8 TFLOPs   22.5 %   LoFi BF16 x BFP8 => BF16
 2827    0.0 %         UntilizeWithUnpaddingDeviceOperation                              1         2 μs         38 μs     80                                                        BF16 => BF16
 2832    0.0 %         TilizeDeviceOperation                                             0        55 μs         33 μs     80                                                        BF16 => BF16
 2836    0.0 %         ReshapeViewDeviceOperation                                        0        64 μs         21 μs    110                                                        BF16 => BF16
 3027    0.0 %         BinaryNgDeviceOperation                                           1         4 μs          7 μs    110                                                      INT32 => INT32
 3052    0.0 %         ChunkGdnPrepOperation                                             0       123 μs         50 μs    110                                                  BF16, BF16 => FP32
 3053    0.0 %         ChunkGdnScanOperation                                             1        99 μs         42 μs     96                                                  FP32, FP32 => FP32
 3153    0.8 %         CopyDeviceOperation                                               1         7 μs      8,647 μs    110                                                  BFP4, BFP4 => BFP4
 3159    0.9 %         CopyDeviceOperation                                               0         7 μs      8,980 μs    110                                                  BFP4, BFP4 => BFP4
 3161    0.8 %         CopyDeviceOperation                                               1         7 μs      8,607 μs    110                                                  BFP4, BFP4 => BFP4
 3167    0.8 %         CopyDeviceOperation                                               0         7 μs      7,772 μs    110                                                  BFP4, BFP4 => BFP4
 3171    0.8 %         CopyDeviceOperation                                               0         7 μs      8,396 μs    110                                                  BFP4, BFP4 => BFP4
 3173    0.8 %         CopyDeviceOperation                                               1         7 μs      8,368 μs    110                                                  BFP4, BFP4 => BFP4
 3179    0.8 %         CopyDeviceOperation                                               0         7 μs      8,353 μs    110                                                  BFP4, BFP4 => BFP4
 3183    0.8 %         CopyDeviceOperation                                               0         7 μs      7,878 μs    110                                                  BFP4, BFP4 => BFP4
 3185    0.8 %         CopyDeviceOperation                                               1         7 μs      7,925 μs    110                                                  BFP4, BFP4 => BFP4
 3191    0.8 %         CopyDeviceOperation                                               0         7 μs      8,563 μs    110                                                  BFP4, BFP4 => BFP4
 3193    0.0 %         ConcatDeviceOperation                                             1        66 μs        372 μs    110                                                  BFP4, BFP4 => BFP4
 3198    0.0 %         FillPadDeviceOperation                                            0         6 μs        160 μs      4                                                    UINT32 => UINT32
 3200    0.0 %         GatherDeviceOperation                                             0        34 μs         35 μs      4                                                BF16, UINT32 => BF16
 3202    0.0 %         FillPadDeviceOperation                                            0         7 μs         15 μs      4                                                        BF16 => BF16
 3204    0.0 %         ReduceDeviceOperation                                             0         2 μs         25 μs      4                                                        BF16 => BF16
 3206    0.0 %         ReshapeViewDeviceOperation                                        0         3 μs         31 μs      1                                                        BF16 => BF16
 3208    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         35 μs      1                                                        BF16 => BF16
 3210    0.0 %         UnaryDeviceOperation                                              0         9 μs         84 μs    110                                                        BF16 => BF16
 3211    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       116 μs         21 μs     20  297 GB/s   57.9 %  36.1 TFLOPs   32.7 %   LoFi BF16 x BFP4 => BF16
 3218    0.0 %         BinaryNgDeviceOperation                                           0        12 μs         58 μs    110                                                  BF16, BF16 => BF16
 3219    0.0 %         PermuteDeviceOperation                                            1         4 μs         26 μs    110                                                        BF16 => BF16
 3221    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         55 μs    110                                                  BF16, BF16 => BF16
 3223    0.0 %         UnaryDeviceOperation                                              1        36 μs         41 μs    110                                                        BF16 => BF16
 3231    0.8 %         CopyDeviceOperation                                               0         7 μs      8,326 μs    110                                                  BFP4, BFP4 => BFP4
 3233    0.8 %         CopyDeviceOperation                                               1         7 μs      8,184 μs    110                                                  BFP4, BFP4 => BFP4
 3239    0.8 %         CopyDeviceOperation                                               0         7 μs      8,324 μs    110                                                  BFP4, BFP4 => BFP4
 3243    0.8 %         CopyDeviceOperation                                               0         7 μs      8,182 μs    110                                                  BFP4, BFP4 => BFP4
 3247    0.8 %         CopyDeviceOperation                                               0         7 μs      8,331 μs    110                                                  BFP4, BFP4 => BFP4
 3249    0.8 %         CopyDeviceOperation                                               1         7 μs      8,329 μs    110                                                  BFP4, BFP4 => BFP4
 3253    0.7 %         CopyDeviceOperation                                               1         7 μs      7,439 μs    110                                                  BFP4, BFP4 => BFP4
 3259    0.8 %         CopyDeviceOperation                                               0         7 μs      8,237 μs    110                                                  BFP4, BFP4 => BFP4
 3263    0.8 %         CopyDeviceOperation                                               0         7 μs      7,984 μs    110                                                  BFP4, BFP4 => BFP4
 3265    0.8 %         CopyDeviceOperation                                               1         7 μs      8,612 μs    110                                                  BFP4, BFP4 => BFP4
 3269    0.0 %         ConcatDeviceOperation                                             1        66 μs        395 μs    110                                                  BFP4, BFP4 => BFP4
 3274    0.0 %         FillPadDeviceOperation                                            0         6 μs        154 μs      4                                                    UINT32 => UINT32
 3276    0.0 %         GatherDeviceOperation                                             0        34 μs         38 μs      4                                                BF16, UINT32 => BF16
 3278    0.0 %         FillPadDeviceOperation                                            0         7 μs         13 μs      4                                                        BF16 => BF16
 3279    0.0 %         ReduceDeviceOperation                                             1         1 μs         27 μs      4                                                        BF16 => BF16
 3281    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         35 μs      1                                                        BF16 => BF16
 3284    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         44 μs      1                                                        BF16 => BF16
 3286    0.0 %         UnaryDeviceOperation                                              0         9 μs         88 μs    110                                                        BF16 => BF16
 3287    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        1       146 μs         21 μs     20  236 GB/s   46.1 %  28.8 TFLOPs   26.0 %   LoFi BF16 x BFP4 => BF16
 3293    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         30 μs    110                                                  BF16, BF16 => BF16
 3295    0.0 %         PermuteDeviceOperation                                            1         4 μs         25 μs    110                                                        BF16 => BF16
 3297    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         48 μs    110                                                  BF16, BF16 => BF16
 3300    0.0 %         UnaryDeviceOperation                                              0        35 μs         35 μs    110                                                        BF16 => BF16
 3306    0.0 %         BinaryNgDeviceOperation                                           0         5 μs         15 μs    110                                                  BF16, BF16 => BF16
 3309    0.8 %         CopyDeviceOperation                                               0         7 μs      8,119 μs    110                                                  BFP4, BFP4 => BFP4
 3311    0.8 %         CopyDeviceOperation                                               1         7 μs      8,138 μs    110                                                  BFP4, BFP4 => BFP4
 3315    0.8 %         CopyDeviceOperation                                               1         7 μs      8,215 μs    110                                                  BFP4, BFP4 => BFP4
 3318    0.0 %         CopyDeviceOperation                                               0         5 μs         20 μs    110                                                  BFP4, BFP4 => BFP4
 3319    1.1 %         CopyDeviceOperation                                               1         7 μs     11,664 μs    110                                                  BFP4, BFP4 => BFP4
 3323    0.8 %         CopyDeviceOperation                                               1         7 μs      8,243 μs    110                                                  BFP4, BFP4 => BFP4
 3329    0.9 %         CopyDeviceOperation                                               0         7 μs      9,155 μs    110                                                  BFP4, BFP4 => BFP4
 3331    0.8 %         CopyDeviceOperation                                               1         7 μs      8,642 μs    110                                                  BFP4, BFP4 => BFP4
 3335    0.8 %         CopyDeviceOperation                                               1         7 μs      8,151 μs    110                                                  BFP4, BFP4 => BFP4
 3341    0.8 %         CopyDeviceOperation                                               0         7 μs      8,074 μs    110                                                  BFP4, BFP4 => BFP4
 3343    0.8 %         CopyDeviceOperation                                               1         7 μs      7,863 μs    110                                                  BFP4, BFP4 => BFP4
 3347    0.0 %         ConcatDeviceOperation                                             1        66 μs        382 μs    110                                                  BFP4, BFP4 => BFP4
 3352    0.0 %         FillPadDeviceOperation                                            0         6 μs        153 μs      4                                                    UINT32 => UINT32
 3354    0.0 %         GatherDeviceOperation                                             0        34 μs         34 μs      4                                                BF16, UINT32 => BF16
 3355    0.0 %         FillPadDeviceOperation                                            1         7 μs         15 μs      4                                                        BF16 => BF16
 3358    0.0 %         ReduceDeviceOperation                                             0         1 μs         25 μs      4                                                        BF16 => BF16
 3359    0.0 %         ReshapeViewDeviceOperation                                        1         3 μs         29 μs      1                                                        BF16 => BF16
 3362    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs         35 μs      1                                                        BF16 => BF16
 3363    0.0 %         UnaryDeviceOperation                                              1        10 μs         85 μs    110                                                        BF16 => BF16
 3366    0.0 %   SLOW  SparseMatmulDeviceOperation active=40/40 x 32 x 2560 x 640        0       109 μs         18 μs     20  316 GB/s   61.8 %  38.6 TFLOPs   34.9 %   LoFi BF16 x BFP4 => BF16
 3371    0.0 %         BinaryNgDeviceOperation                                           1        13 μs         80 μs    110                                                  BF16, BF16 => BF16
 3373    0.0 %         PermuteDeviceOperation                                            1         4 μs         23 μs    110                                                        BF16 => BF16
 3375    0.0 %         BinaryNgDeviceOperation                                           1         7 μs         45 μs    110                                                  BF16, BF16 => BF16
 3378    0.0 %         UnaryDeviceOperation                                              0        36 μs         36 μs    110                                                        BF16 => BF16
 3383    0.0 %         BinaryNgDeviceOperation                                           1         6 μs         17 μs    110                                                  BF16, BF16 => BF16
 3385    0.8 %         CopyDeviceOperation                                               1         7 μs      8,522 μs    110                                                  BFP4, BFP4 => BFP4
 3389    0.8 %         CopyDeviceOperation                                               1         7 μs      8,245 μs    110                                                  BFP4, BFP4 => BFP4
 3393    0.8 %         CopyDeviceOperation                                               1         7 μs      8,526 μs    110                                                  BFP4, BFP4 => BFP4
 3397    0.8 %         CopyDeviceOperation                                               1         7 μs      7,901 μs    110                                                  BFP4, BFP4 => BFP4
 3401    0.8 %         CopyDeviceOperation                                               1         7 μs      8,511 μs    110                                                  BFP4, BFP4 => BFP4
 3407    0.8 %         CopyDeviceOperation                                               0         7 μs      8,478 μs    110                                                  BFP4, BFP4 => BFP4
 3409    0.9 %         CopyDeviceOperation                                               1         7 μs      9,058 μs    110                                                  BFP4, BFP4 => BFP4
